Hotel Name,Hotel Review Page,Guest Name,Review Date,Hotel Review 
So My Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d645554-Reviews-or0-So_My_Resort-Calangute_North_Goa_District_Goa.html,Karan G,9 Jun,Best hotel in calangutte..food is good..staff behaviour is very polite..staff names who are supporting on trip are mr.dominic mr.amul and mr.nimbuz .. rooms are very neat and clean and daily room cleaning provided..
So My Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d645554-Reviews-or0-So_My_Resort-Calangute_North_Goa_District_Goa.html,Amit A,9 Jun,"Very nice rooms , very well maintained , co operative staff , food is good , swimming pool is nice n very good life guard , live kitchen service is mast over all hotel stay at this hotel is satisfactory.\U0001f60a\U0001f60a"
The Baga Beach Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d8519463-Reviews-or0-The_Baga_Beach_Resort-Baga_North_Goa_District_Goa.html,Aman S,14 Jun,"Stayed there for 4 nights.The  location is best in terms of distance from beach or Tito\u2019s.Very safe place even for kids.The whole staff from guards,housekeeping and front desk are very very co operative.especially ms Manisha and Mr Saurav were very helpful."
The Baga Beach Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d8519463-Reviews-or0-The_Baga_Beach_Resort-Baga_North_Goa_District_Goa.html,Rushabh,7 Jun,"Hi,we travelled in the month of April with a group of 21 people.We had an awesome time. The staff is very courteous.Especially a guy name Mr Bunty in the restaurant is so polite & the hospitality provided by Bunty was outstanding.Also Mr Dinesh was too helpful. Mr Bunty is an\u2026"
The Baga Beach Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d8519463-Reviews-or0-The_Baga_Beach_Resort-Baga_North_Goa_District_Goa.html,BarbieKimber,y 2019,Lovely couple of nights at this resort where staff were helpful and the rooms were a good size! The staff even managed to put up with me vomiting in the children\u2019s cr\xe8che area when I drank too much at titos bar after we\u2019d checked out!! Hats off to them for handling this sticky\u2026
The Baga Beach Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d8519463-Reviews-or0-The_Baga_Beach_Resort-Baga_North_Goa_District_Goa.html,piccolo,r 2019,"Bugs in bed, Lizards and Cats on the balcony. Music of 12 foot generator next to room. Complimented by the view of parking staff of the beach watching you from the road as you sit in the jacuzzi, not the ocean but you will be the view truly on display! - All of this for what\u2026"
The Baga Beach Resort,https://www.tripadvisor.in/Hotel_Review-g635747-d8519463-Reviews-or0-The_Baga_Beach_Resort-Baga_North_Goa_District_Goa.html,PerfectP,r 2019,"We stayed at this property for 4 nights & I can guarantee you,this is the place to stay in Goa.The hotel is very clean & well maintained. The staff from the front desk to the dining, all are very nice. From the front desk Manisha, Moin & I forget the 3rd guys name(he\u2019s from\u2026"
Hotel Palacio De Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1585276-Reviews-or0-Hotel_Palacio_De_Goa-Panjim_North_Goa_District_Goa.html,Vaibhav,y 2019,"It was an amazing dinner at Wftb  the food was superb specially the kababs. Hotel Staff is very gentle and professional and I would like to mention Mr. Anil , He was very  caring and having Good knowledge as well.  Had a great time with frns there.I specially thanks Mr. Anil for\u2026"
Hotel Palacio De Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1585276-Reviews-or0-Hotel_Palacio_De_Goa-Panjim_North_Goa_District_Goa.html,Surya J,y 2019,"Stayed here for over 10 days. They have an accommodating room, nice and clean toilets and rates are quite affordable. The pressure of the shower was excellent. However, you do not get all the channels on the television, there are no English channels, one can say you get barely\u2026"
Hotel Palacio De Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1585276-Reviews-or0-Hotel_Palacio_De_Goa-Panjim_North_Goa_District_Goa.html,harish0705,r 2019,Booked this hotel at last minute because of last minute travel. Was doubtful about the place but this hotel raised the standards well appointed rooms clean spacious and hygienic. Good breakfast options overall good stay at very less price. Thank you
Hotel Palacio De Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1585276-Reviews-or0-Hotel_Palacio_De_Goa-Panjim_North_Goa_District_Goa.html,Arunava J,r 2019,Palacio De Goa is a very wonderful and very decorating hotel.room quality very nice and service is very fast.free parking and free breakfast.food and drinks was  amazing.hotel manager was very helpful and friendly.
Hotel Palacio De Goa,https://www.tripadvisor.in/Hotel_Review-g303877-d1585276-Reviews-or0-Hotel_Palacio_De_Goa-Panjim_North_Goa_District_Goa.html,sabir k,r 2019,The family room is very good for large families 6 to 7 membesr and the hotel is located in city centre so u can visit the near by attractions and the breakfast is free to and good the room has large almira
Estrela Do Mar Beach Resort - A Beach Property,https://www.tripadvisor.in/Hotel_Review-g306995-d637648-Reviews-or0-Estrela_Do_Mar_Beach_Resort_A_Beach_Property-Calangute_North_Goa_District_Goa.html,Aseem Saxena,18 Jun,"Am a travel manager in travel company wanted a peaceful getaway but oh my surprise Room is just average ,swimming pool is smaller than my living room, Extra Bed is like a bed scourced from a hospital. Would not recommend this hotel to any one whether it's a family or a couple.\u2026"
Estrela Do Mar Beach Resort - A Beach Property,https://www.tripadvisor.in/Hotel_Review-g306995-d637648-Reviews-or0-Estrela_Do_Mar_Beach_Resort_A_Beach_Property-Calangute_North_Goa_District_Goa.html,HarishKrishnani,v 2018,"Estrela do mar Beach Resort as per name its a dream place for stay, staff is very polite and cooperative we check in late and the time of check out i request to hotel i am delay for 2 hours they consider and i check out late due to medical issue also they provide first add kit ,\u2026"
Estrela Do Mar Beach Resort - A Beach Property,https://www.tripadvisor.in/Hotel_Review-g306995-d637648-Reviews-or0-Estrela_Do_Mar_Beach_Resort_A_Beach_Property-Calangute_North_Goa_District_Goa.html,PummyBLR,11 Jun,"Nice location, good food. Only let down in this property is staff:-) . They really need customer handling trainings, reception guy is like always ready to fight :-). In my 5 days of stay witnessed 2 big fights between staff and travelers, police had to intervene and sort out\u2026"
Estrela Do Mar Beach Resort - A Beach Property,https://www.tripadvisor.in/Hotel_Review-g306995-d637648-Reviews-or0-Estrela_Do_Mar_Beach_Resort_A_Beach_Property-Calangute_North_Goa_District_Goa.html,Mohammed Farhan Shah,11 Jun,Its an excellent hotel evryne who visits Goa shuld stay here we had a great time we enjoyed aloot gud food gud staff gud service overall a top rated hotel i appreciate staff keep it up and keep going gud luck
Estrela Do Mar Beach Resort - A Beach Property,https://www.tripadvisor.in/Hotel_Review-g306995-d637648-Reviews-or0-Estrela_Do_Mar_Beach_Resort_A_Beach_Property-Calangute_North_Goa_District_Goa.html,553deeptid,8 Jun,This is my 10th visit to Goa . We visited with kids to this hotel for the first time .. and booked this hotel via make my trip .   The manager  monty gave us the worst premium room with ants and cockroaches saying it is booked through make my trip and such rooms are only alloted\u2026
Bogmallo Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1092070-d307409-Reviews-or0-Bogmallo_Beach_Resort-Bogmalo_South_Goa_District_Goa.html,Alexsandra,16 Jun,"1. We are coming here since last 20 years. Absolute fantastic place. Planning to return again. 2.Location is best in the World. 3.Staff who are working here for many years, are superb and truly human. 4.House Keeping is excellent. Rooms, furniture, Food, Reception Staffs are\u2026"
Bogmallo Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1092070-d307409-Reviews-or0-Bogmallo_Beach_Resort-Bogmalo_South_Goa_District_Goa.html,Slight-Fade,12 Jun,My wife and I first visited Bogmallo Beach Resort around twenty years ago and at that time the big package holiday companies mainly from the UK and Ireland but also from other northern European countries flew in guests. It was popular and sometimes difficult to get a sunbed by\u2026
Bogmallo Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1092070-d307409-Reviews-or0-Bogmallo_Beach_Resort-Bogmalo_South_Goa_District_Goa.html,Shweta,11 Jun,"Horrible experience! No powerbackup(if you get stuck in their tiny lift God save you),dirty bedcovers,dirty and greasy cutlery,unhygienic kettles and water thermos! I wonder how it is rated as a 5 star property!"
Bogmallo Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1092070-d307409-Reviews-or0-Bogmallo_Beach_Resort-Bogmalo_South_Goa_District_Goa.html,VINITGADRE,8 Jun,Bogmallo beach located near bogmallo beach in South Goa is good place to stay because of amazing views it offers.The lobby is good to sit in the evening and they have a good swimming pool.Just besides the resort is the beach which is decent and clean.The facility however could\u2026
Bogmallo Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1092070-d307409-Reviews-or0-Bogmallo_Beach_Resort-Bogmalo_South_Goa_District_Goa.html,Wanderer,3 Jun,"The hotel claims to be five star but it is far away from it. On it's best day it's just a 3 star restaurant.  Pros: 1) Good location just next to the beach 2) Sea facing rooms 3) Good deals on food  Cons: 1) AIR CONDITION : Poorly air-conditioned rooms, the AC was done not cool\u2026"
"Country Inn & Suites by Radisson, Goa Candolim",https://www.tripadvisor.in/Hotel_Review-g297605-d2057388-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,Hemendra7,14 Jun,Inspite of hotel running in good occupancy still there service are very slow. Luggage came 30min after we came in room. For Towels we had to call thrice!!  Buffet was good. Room size is big. Pool is well maintained.
"Country Inn & Suites by Radisson, Goa Candolim",https://www.tripadvisor.in/Hotel_Review-g297605-d2057388-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,Renea Gascoigne,r 2019,"We stayed here at the beginning of April for 2 weeks and were thoroughly spoilt STAFF : A huge thank you to Dharmeswar who kept our room immaculate and always asked if we needed anything, Sam, Tanmoy, Radhe, Dipty, Sandeep, Chetan and all of the others who kept us constantly\u2026"
"Country Inn & Suites by Radisson, Goa Candolim",https://www.tripadvisor.in/Hotel_Review-g297605-d2057388-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,Neeraj Ganjoo,14 Jun,"We were 3 adults and 01 child travelling for our yearly holiday.   Regarding Room - We chose to stay in a Deluxe Room at Country Inn Candolim, which was quite spacious Even after the roll away bed in the room, there was a quite a bit of space to move around. We reached late in\u2026"
"Country Inn & Suites by Radisson, Goa Candolim",https://www.tripadvisor.in/Hotel_Review-g297605-d2057388-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,Ab_79_del,11 Jun,One big prob is frequent electricity cuts which distrubs sleep. Quite a walking distance to nearest beach. Swimming pool is decent.  Food is good and hotel staff is hospitable. Special mention of Dipti who took good care of us. They have ample options in b'fast and dinner. They\u2026
"Country Inn & Suites by Radisson, Goa Candolim",https://www.tripadvisor.in/Hotel_Review-g297605-d2057388-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,Shify R,9 Jun,Ive been here for an hour so far. Nobody recieved us when we came. No welcome drink. No complementary items in the room. The power has gone out 5 times in 1 hour. The property is v v small. The property is very plain. We came here after a wonderful experience at Radisson Blu\u2026
DoubleTree by Hilton Hotel Goa - Arpora - Baga,https://www.tripadvisor.in/Hotel_Review-g312680-d3370050-Reviews-or0-DoubleTree_by_Hilton_Hotel_Goa_Arpora_Baga-Arpora_North_Goa_District_Goa.html,Quest59020207852,terday,"Timing of the trip and the location of the hotel were good. Hotel provides a shuttle service to a nearby beach for free, which is kind of cool. Service by all the hotel staff was exceptional. Hilton held true to its name. WiFi could be improved. Construction should not be done\u2026"
DoubleTree by Hilton Hotel Goa - Arpora - Baga,https://www.tripadvisor.in/Hotel_Review-g312680-d3370050-Reviews-or0-DoubleTree_by_Hilton_Hotel_Goa_Arpora_Baga-Arpora_North_Goa_District_Goa.html,2890Mike,r 2019,The stand out aspect of this hotel is the staff who are some of the best I\u2019ve encountered anywhere - attentive to needs and polite. Diamond members will enjoy status recognition including two hours of drinks and snacks each day at the bar. Sachin Gadage and James Fernandes - two\u2026
DoubleTree by Hilton Hotel Goa - Arpora - Baga,https://www.tripadvisor.in/Hotel_Review-g312680-d3370050-Reviews-or0-DoubleTree_by_Hilton_Hotel_Goa_Arpora_Baga-Arpora_North_Goa_District_Goa.html,Apurv,4 Jun,I went goa for couple of times and I stay with different hotels and resort but the best place for stay in goa is double tree hotel. Such a amazing and beautiful hotel. Must visit goa and must stay in double tree by hilton.
DoubleTree by Hilton Hotel Goa - Arpora - Baga,https://www.tripadvisor.in/Hotel_Review-g312680-d3370050-Reviews-or0-DoubleTree_by_Hilton_Hotel_Goa_Arpora_Baga-Arpora_North_Goa_District_Goa.html,FarAway57098294651,4 Jun,"I was an Hilton member since 2006.  I have stayed in several Hilton hotels across the world especially in United States and India, but never had a worst experience stay like this in my life.  When I booked this hotel I requested them for early check-in, but when I arrived the\u2026"
DoubleTree by Hilton Hotel Goa - Arpora - Baga,https://www.tripadvisor.in/Hotel_Review-g312680-d3370050-Reviews-or0-DoubleTree_by_Hilton_Hotel_Goa_Arpora_Baga-Arpora_North_Goa_District_Goa.html,Bhargav Dave,y 2019,very nice hotel experience  have even feel. staffs were well educated  regarding  hospitality.. Avintaa and bedalize were good manner  persons. chef come to meet for test of food..very  nice bf..pool is osam and river view
"Country Inn & Suites by Radisson, Goa Panjim",https://www.tripadvisor.in/Hotel_Review-g303877-d4412908-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Panjim-Panjim_North_Goa_District_Goa.html,GrandTour12934296641,18 Jun,At least maintain the property. Rooms were not cleaned. Food was not good and even the check in timing is odd. Please change the checkin timings so that anyone can check in early and rest at their ease
"Country Inn & Suites by Radisson, Goa Panjim",https://www.tripadvisor.in/Hotel_Review-g303877-d4412908-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Panjim-Panjim_North_Goa_District_Goa.html,Darshan S,y 2019,"Very nice hotel room very good visit cis Goa panjim good staff nice pool ,courties staff all well in hotal, near the panjim Best hotal and the staff prosenjit is very cooperative and helpful and help to visit all places to visit Goa."
"Country Inn & Suites by Radisson, Goa Panjim",https://www.tripadvisor.in/Hotel_Review-g303877-d4412908-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Panjim-Panjim_North_Goa_District_Goa.html,Sightseer00703890391,9 Jun,"The rooms are stinking. Every time they needs to spray room freshner. Hotel location is very good. Raddision is Brand, they need to maintain the quality in tourist location like GOA. If Cleaniness is taken into top priority the value will go up. "
"Country Inn & Suites by Radisson, Goa Panjim",https://www.tripadvisor.in/Hotel_Review-g303877-d4412908-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Panjim-Panjim_North_Goa_District_Goa.html,Happiness10150326338,9 Jun,Nice stay.breakfast was nice.staff very cooperative.food quality very nice.enjoyed my stay.location very much suited.Rooms nicey maintained.room service very prompt.Restaurant ambience very good.overall loved this experiment
"Country Inn & Suites by Radisson, Goa Panjim",https://www.tripadvisor.in/Hotel_Review-g303877-d4412908-Reviews-or0-Country_Inn_Suites_by_Radisson_Goa_Panjim-Panjim_North_Goa_District_Goa.html,Proven Kumar,6 Jun,Very nice hotel good service good room good food  and great restaurants staff clean room very nice views poolside very friendly housekeeping and mr. poshenjit very good....pankaj very good..fo mr.Keith very g..
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,heta d,10 Jun,we have stayed in this property in june 2019 for 3 days. we enjoyed over stay thoroughly. we got room 113 on first day which was great not best though. but we njoyed our stay in 113. next day on request we have shifted to room 110 which is best. great view. so seren. if u book\u2026
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,puneetkumar34,y 2019,"Bay 15 is THE place to stay if you are in South Goa. The picetresque view is worth every Rupee you will spend.   You can enjoy a true sea view during the day,  and feel the real force and power of sea at the night as the waves crash on the rocks.   The best place to eat fresh\u2026"
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,AKASH,r 2019,"I had a short vacation to Goa wanted a relaxing one away from the crowd and it was the perfect resort for that. The sea view rooms are actually having a nice view and overall the ambiance was nice. Although the check-in time is 1400, I reached early (around 0930) and they\u2026"
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,Pallav P,r 2019,"It started out pretty badly with very negative views. There was no one at the reception desk to pick up the phone when I called at 7:00 AM after de-boarding the flight. I agree that we did reach (around 7:40 AM) way before check in time (check in at 12 PM) but, no one attended\u2026"
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,Braston Rodrigues,r 2019,"Best hotel stay ever, cabanas closed to the sea it's really awesome..they served nice food with awesome presentation. Very friendly staff. Thank to Rohit Sir for making our stay memorable.. really enjoyed alots in pool too.."
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,Shinde,8 Jun,"We had booked the hotel for one day. The room garden facing was not good. There were ants due to which we got our room changed. The reception guy was very prompt and polite to help us to change the room. The rooms have plastic chairs, no small table, no hand held shower in wash\u2026"
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,geoffleo,r 2019,We had been visiting the Golden Triangle and decided to relax in Goa for our final week.  Choosing the Longuinhos was an inspiration. Lovely hotel with friendly staff and the perfect location right on the most beautiful beach.  Our room was very comfortable with all facilities\u2026
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,Bhavna B,y 2019,Our trip was a last minute booking . We were plesently surprised when we came to the property. It's well maintained. All our queries and concerns were addressed promptly. The rooms are well maintained. Clean washrooms and an electric kettle in each room. All rooms have either\u2026
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,HPS,y 2019,"It's a great location beach facing, only issue is the cleanliness. If that can be done with, it's a great location in low budget. Food is good. Hospitality is also good. Entry to the resort is a bit dirty"
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,FarAway48510202655,y 2019,Propeety was nice and location was awesome Food was so so no tasty Staff was not co operating overall Room was nice and cleaned Swimming pool was good Breakfast have not much variety  Overall except location and property  I am not fully satisfied 
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,Maestro066,y 2019,"This is a delightful boutique hotel! It\u2019s not very big, only about 25 rooms but with its own pool and immediate access to the beach, it is very well situated. What makes it all the staff who bend over backwards to make your stay a special one. The rooms are very comfortable the\u2026"
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,Raghu,y 2019,"It is an amazing property at such beautiful location right at the tip of Dona Paula. There are villas and rooms. Rooms are big and are designed such a away that you get the sea view. I was staying in pool, garden and beach facing room. One can sit the balcony and enjoy the sound\u2026"
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,Boney D,y 2019,"We stayed at the hotel for a couple of days, we are a family of 4 ( 2 small kids ), so obviously the swimming pool was one of the most important part, as the kids just wanted to splash around and we weren't disappointed.  The hotel property is beautifully landscaped and well\u2026"
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,cjulie419,r 2019,Have just returned from 2 weeks at this hotel and absolutely loved it. Beautiful setting and every single member of staff couldn\u2019t have been more helpful. So peaceful and relaxing. We never return to the same place twice but will be definitely returning here. The photos in my\u2026
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,Tickle70,r 2019,I have just returned from one of the best holidays and this hotel was the reason. The pool area was well maintained and beach area was generally clean (although the sea wasn't). The breeze from the sea was very refreshing and stopped us from over heating. The staff at the hotel\u2026
SinQ Beach Morjim,https://www.tripadvisor.in/Hotel_Review-g1936425-d13329463-Reviews-or0-SinQ_Beach_Morjim-Morjim_North_Goa_District_Goa.html,Amey Bandodkar,19 Jun,"Perfect hotel on the beach, we stayed here over the weekend in the month of May.  Place has great vibe and super food & drinks options(prices are just fine)   Would definitely recommend this place to my friends for a weekend getaway on the beach in Goa. "
SinQ Beach Morjim,https://www.tripadvisor.in/Hotel_Review-g1936425-d13329463-Reviews-or0-SinQ_Beach_Morjim-Morjim_North_Goa_District_Goa.html,pallavisinghgaur,r 2019,We had booked the sinq morjim resort last month for stay from 11th to14th April. We loved the villas here and the arrangements.  Serene place with private beach. Clean and lovely place. Hospitality was awesome. Jacuzzi bath was a refreshing one. We were 2 families and our kids\u2026
SinQ Beach Morjim,https://www.tripadvisor.in/Hotel_Review-g1936425-d13329463-Reviews-or0-SinQ_Beach_Morjim-Morjim_North_Goa_District_Goa.html,kritikakhajuria,r 2019,We stayed here with our friends in the month od February. This place is a gem in its true sense. It is far away from the hustle and bustle of North Goa. It will take some extra efforts to reach the place since they have only one Jeep for transferring guests from parking to\u2026
SinQ Beach Morjim,https://www.tripadvisor.in/Hotel_Review-g1936425-d13329463-Reviews-or0-SinQ_Beach_Morjim-Morjim_North_Goa_District_Goa.html,BasraPriyanka,r 2019,"Loved it totally...since I opted for a sew view room so had the best view through out our stay and could enjoy the beach,sunset,authentic goan dishes at few steps away. I must say the beach was so clean and no nuisance at all that I was so carefree and cheerful all the time.\u2026"
SinQ Beach Morjim,https://www.tripadvisor.in/Hotel_Review-g1936425-d13329463-Reviews-or0-SinQ_Beach_Morjim-Morjim_North_Goa_District_Goa.html,Magnus \xd6,r 2019,"We are so happy that we booked this hotel. It\u2019s located ON the beach, 1,5 hour from the airport. We paid extra for a seaview suite and it\u2019s totally worth it!  The breakfast is good and the staff is so helpful and always friendly. I can recommend this hotel to everyone and we\u2019ll\u2026"
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,Parinaaz S,20 Jun,"What a fantastic experience. Vikram, the Manager of all the restaurants, and Roshan, the server at the pool side , both were outstanding . Thank you for the lovely and fantastic experience \U0001f917 will surely come again"
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,barefootyousef,13 Jun,"My fourth stay at Fidalgo, and it is still difficult for my to confirm how I feel about them. The staff ranges from fantastic to arrogant, so it just depends on who you get on the day or their mood. Last time I got breakfast, and yesterday the manager at breakfast turfed me out\u2026"
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,Abhi,y 2019,"Stayed for a week. Fidalgo is at prime location in Panjim and quick access to shopping areas, chemists, ATMs and restaurants. The Mandovi River, few local attractions and casinos are within a distance of 2 kms. Fidalgo has very neat rooms, centralized AC, and a small pool, gym\u2026"
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,Abhishek Kapoor,y 2019,I stayed in the month of may for 5 nights.Great location with an excellent and desirable service.Check-in and Check-out were very quick and rooms were excellent. With 6 restaurants in the hotel it gives us a very good variety of food.They also have a coffee shop(Aunty Maria)\u2026
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,Hooray H,y 2019,"Mainly just for the Thali restaurant, Bhojan & sometimes an expensive drink or two. The staff are quite nice, especially the doorman with the big moustache. Not sure if I would like to stay here though- perhaps if it was free. The main toilets on the ground floor stink to high\u2026"
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-or0-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,Dinesh Patwal,13 Jun,"Good service and food,room are clean and neat, location of hotel Good, wonderful stay and Happy stay, Rakesh ,suvarna,wasim,shahena really they're very good and manage very well All The Best team see you"
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-or0-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,gagan157,6 Jun,The stay at hotel is very good the staff is very coperative al the rooms are neat and clean wash room is also very good we have also included the breakfast in itinerary breakfast is also very good I recommend every body to stay in that hotel
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-or0-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,Vipjai,6 Jun,Hotel was cleaned and in a hygienic condition.  Mrs Suvarna and the other staff under her guidance was only just a call away for any help whenever Needed.  The stay was totally comfortable and the tariff was convenient enough.  Thanks Suvarna for making my stay so relaxed and\u2026
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-or0-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,anand,3 Jun,"Hotel is situated main panjim city. All places are nearby like market, casinos, garden and beaches. Hotel staff is polite and helpful.  Rooms are neat and clran  Amenities are on request. If you are business traveler beat hotel to stay. "
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-or0-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,Karishma T,1 Jun,"Great staff,  great hotel,  everything thing is up to the mark.  Compared to other budget hota in panjim rokne rate and service is better.  Just stop out from hotel everything is nearby.  Beaches casinos nearby.. "
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-or0-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,Nitin Kulkarni,4 Jun,"For me Goa's synonym is this hotel. Blended with old Goanese tradition with modern amenities is at its peak!  Worth mentioning is its location, traditional food and their staff. The manager Mr. Gawas will make you feel top of the world with his personal touch! Go for this hotel\u2026"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-or0-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,GemSearcher,r 2019,"Been coming over to the Mandovi for 20yrs all ways a great pleasure having a few drinks in the cocktail bar. Excellent service normal prices and free nibbles, Smiling waiters serving you . comfortable seats over looking the lights and moonlight on the river.          See you in\u2026"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-or0-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,Aashish R,r 2019,"Its surprising to see that at such a wonderful and strategic location,Hotel Mandovi is catering to its guests with so poorly appointed,outdated rooms.The rooms are not even well lit.  Day time front desk staff is supporrtive  but you dont find the same from night staff.  Food is\u2026"
